,tconst,merge_id,release_date,genres,averagerating,numvotes,production_budget,domestic_gross,worldwide_gross
941,tt2752772,2015 Sinister 2,2015,"Horror,Mystery,Thriller",5.3,41782,10000000.0,27740955.0,54104225.0
942,tt1850457,2015 Sisters,2015,Comedy,6.0,58994,30000000.0,87044645.0,106030660.0
943,tt1798684,2015 Southpaw,2015,"Drama,Sport",7.4,199783,30000000.0,52421953.0,94156456.0
944,tt2379713,2015 Spectre,2015,"Action,Adventure,Thriller",6.8,352504,300000000.0,200074175.0,879620923.0
945,tt1895587,2015 Spotlight,2015,"Crime,Drama",8.1,365110,20000000.0,45055776.0,92088460.0
946,tt2080374,2015 Steve Jobs,2015,"Biography,Drama",7.2,138668,30000000.0,17766658.0,35579007.0
947,tt1398426,2015 Straight Outta Compton,2015,"Biography,Drama,History",7.9,165307,28000000.0,161197785.0,202182981.0
948,tt2325977,2015 Strangerland,2015,"Drama,Mystery,Thriller",5.2,7999,10000000.0,17472.0,161097.0
949,tt3300572,2015 Stung,2015,"Action,Adventure,Comedy",5.1,4257,2500000.0,0.0,0.0
950,tt3077214,2015 Suffragette,2015,"Biography,Drama,History",6.9,34306,14000000.0,4702420.0,34044909.0
951,tt2637276,2015 Ted 2,2015,Comedy,6.3,165843,68000000.0,81476385.0,217214143.0
952,tt1991199,2015 Teeth and Blood,2015,"Action,Horror",4.0,34,300000.0,0.0,0.0
953,tt2006295,2015 The 33,2015,"Biography,Drama,History",6.9,32263,25000000.0,12227722.0,28400715.0
954,tt1655441,2015 The Age of Adaline,2015,"Drama,Fantasy,Romance",7.2,138924,30000000.0,42629776.0,68984536.0
955,tt1596363,2015 The Big Short,2015,"Biography,Comedy,Drama",7.8,309227,28000000.0,70259870.0,133162752.0
956,tt3181822,2015 The Boy Next Door,2015,"Horror,Thriller",4.7,34816,4000000.0,36006065.0,53401938.0
957,tt1772261,2015 The Curse of Downers Grove,2015,"Drama,Horror,Mystery",4.5,1618,2000000.0,0.0,0.0
958,tt2690138,2015 The D Train,2015,"Comedy,Drama",5.0,10066,3000000.0,669688.0,772366.0
959,tt3172532,2015 The Diary of a Teenage Girl,2015,"Comedy,Drama,Romance",6.9,27003,2000000.0,1477002.0,2279959.0
960,tt2118624,2015 The Final Girls,2015,"Comedy,Drama,Fantasy",6.6,30219,4500000.0,0.0,0.0
961,tt2309260,2015 The Gallows,2015,"Horror,Mystery,Thriller",4.2,17763,100000.0,22764410.0,41656474.0
962,tt1979388,2015 The Good Dinosaur,2015,"Adventure,Animation,Comedy",6.7,91465,187500000.0,123087120.0,333771037.0
963,tt2515034,2015 The Gunman,2015,"Action,Crime,Drama",5.8,36053,40000000.0,10664749.0,18594227.0
964,tt3460252,2015 The Hateful Eight,2015,"Crime,Drama,Mystery",7.8,434966,62000000.0,54117416.0,147864886.0
965,tt1951266,2015 The Hunger Games: Mockingjay - Part 2,2015,"Action,Adventure,Sci-Fi",6.6,252384,160000000.0,281723902.0,648986787.0
966,tt1618442,2015 The Last Witch Hunter,2015,"Action,Adventure,Fantasy",6.0,86118,80000000.0,27367660.0,130818912.0
967,tt2918436,2015 The Lazarus Effect,2015,"Horror,Mystery,Sci-Fi",5.2,37675,5000000.0,25801570.0,38359310.0
968,tt2726560,2015 The Longest Ride,2015,"Drama,Romance",7.1,70327,34000000.0,37446117.0,63802928.0
969,tt3659388,2015 The Martian,2015,"Adventure,Drama,Sci-Fi",8.0,680116,108000000.0,228433663.0,655271443.0
970,tt3530002,2015 The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,25000000.0,43035725.0,52427346.0
971,tt2452042,2015 The Peanuts Movie,2015,"Adventure,Animation,Comedy",7.1,39149,99000000.0,130178411.0,250091610.0
972,tt3862750,2015 The Perfect Guy,2015,"Crime,Drama,Horror",5.6,8998,18000000.0,57027435.0,60278166.0
973,tt1663202,2015 The Revenant,2015,"Action,Adventure,Biography",8.0,621193,135000000.0,183637894.0,532938302.0
974,tt2479478,2015 The Ridiculous 6,2015,"Comedy,Western",4.8,38694,60000000.0,0.0,0.0
975,tt2555736,2015 The Second Best Exotic Marigold Hotel,2015,"Comedy,Drama",6.6,28931,10000000.0,33078266.0,90384306.0
976,tt2279373,2015 The SpongeBob Movie: Sponge Out of Water,2015,"Adventure,Animation,Comedy",6.0,43560,74000000.0,162994032.0,311013181.0
977,tt2215673,2015 The Timber,2015,"Action,Adventure,Drama",4.9,1292,2100000.0,0.0,0.0
978,tt2938956,2015 The Transporter Refueled,2015,"Action,Adventure,Crime",5.2,36201,22000000.0,16029670.0,69698495.0
979,tt1524575,2015 The Vatican Tapes,2015,"Horror,Thriller",5.0,14822,13000000.0,1784763.0,14929184.0
980,tt2159988,2015 The Walk,2015,"Crime,Thriller",6.8,126,35000000.0,10161183.0,61492104.0
981,tt3499458,2015 The Walking Deceased,2015,"Comedy,Horror",3.5,2914,2000000.0,0.0,0.0
982,tt0884732,2015 The Wedding Ringer,2015,Comedy,6.7,66893,23000000.0,64460211.0,80171596.0
983,tt1964418,2015 Tomorrowland,2015,"Action,Adventure,Family",6.4,161343,170000000.0,93436322.0,206627518.0
984,tt3152624,2015 Trainwreck,2015,"Comedy,Drama,Romance",6.2,121860,35000000.0,110212700.0,141123897.0
985,tt2358925,2015 Unfinished Business,2015,"Comedy,Drama",5.4,29004,35000000.0,10219501.0,13214051.0
986,tt3551400,2015 Unnatural,2015,"Action,Horror,Sci-Fi",4.0,1590,3000000.0,0.0,0.0
987,tt3566698,2015 Vaalu,2015,"Comedy,Romance",4.9,701,1900000.0,0.0,12444.0
988,tt1524930,2015 Vacation,2015,"Adventure,Comedy",6.1,87582,31000000.0,58884188.0,102306500.0
989,tt1976009,2015 Victor Frankenstein,2015,"Drama,Horror,Sci-Fi",6.0,47492,40000000.0,5775076.0,31124367.0
990,tt2016335,2015 Walter,2015,"Comedy,Drama",5.4,1747,700000.0,0.0,0.0
991,tt3832914,2015 War Room,2015,Drama,6.5,11716,3000000.0,67790117.0,73975239.0
992,tt3787590,2015 We Are Your Friends,2015,"Drama,Music,Romance",6.2,32327,2000000.0,3591417.0,10153415.0
993,tt3210710,2015 Western Religion,2015,"Adventure,Drama,Fantasy",4.0,190,250000.0,0.0,0.0
994,tt2231253,2015 Wild Card,2015,"Action,Crime,Drama",5.6,46463,30000000.0,3200.0,4315789.0
995,tt1236254,2015 Wind Walkers,2015,"Action,Horror,Thriller",3.8,234,2000000.0,0.0,0.0
996,tt2311428,2015 Windsor Drive,2015,"Mystery,Thriller",3.2,193,850000.0,3256.0,3256.0
997,tt2404425,2015 Woman in Gold,2015,"Biography,Drama,History",7.3,48501,11000000.0,33307793.0,58586407.0
998,tt4183692,2015 Woodlawn,2015,"Drama,Sport",6.5,6070,13000000.0,14394097.0,14403703.0
999,tt3346224,2015 Zipper,2015,"Drama,Thriller",5.8,6120,4500000.0,0.0,0.0
1000,tt1179933,2016 10 Cloverfield Lane,2016,"Drama,Horror,Mystery",7.2,260383,5000000.0,72082999.0,108286422.0
1001,tt3835080,2016 31,2016,"Horror,Thriller",5.1,15055,1500000.0,779820.0,922727.0
1002,tt2980210,2016 A Hologram for the King,2016,"Comedy,Drama,Romance",6.1,36062,35000000.0,4212494.0,11846010.0
1003,tt3606888,2016 A Street Cat Named Bob,2016,"Biography,Comedy,Drama",7.4,23204,8000000.0,82703.0,17382693.0
1004,tt2567026,2016 Alice Through the Looking Glass,2016,"Adventure,Family,Fantasy",6.2,79951,170000000.0,77042381.0,276928112.0
1005,tt3640424,2016 Allied,2016,"Action,Drama,Romance",7.1,125741,106000000.0,40098064.0,119266661.0
1006,tt4649416,2016 Almost Christmas,2016,"Comedy,Drama",6.1,5212,17000000.0,42065185.0,42493506.0
1007,tt3721936,2016 American Honey,2016,"Adventure,Drama,Romance",7.0,31663,3500000.0,663247.0,2611750.0
1008,tt3333870,2016 Antibirth,2016,Horror,4.9,2759,2500000.0,0.0,0.0
1009,tt2543164,2016 Arrival,2016,"Drama,Mystery,Sci-Fi",7.9,515483,47000000.0,100546139.0,203127894.0
1010,tt4651520,2016 Bad Moms,2016,Comedy,6.2,100952,20000000.0,113257297.0,180998716.0
1011,tt3628584,2016 Barbershop: The Next Cut,2016,"Comedy,Drama",5.9,13306,20000000.0,54030051.0,54404202.0
1012,tt2975590,2016 Batman v Superman: Dawn of Justice,2016,"Action,Adventure,Fantasy",6.5,576909,250000000.0,330360194.0,867500281.0
1013,tt2638144,2016 Ben-Hur,2016,"Action,Adventure,Drama",5.7,37975,95000000.0,26410477.0,91669648.0
1014,tt1540011,2016 Blair Witch,2016,"Horror,Mystery,Thriller",5.0,36867,10000000.0,20777061.0,38985577.0
1015,tt1620935,2016 Bleed for This,2016,"Biography,Drama,Sport",6.8,21946,16000000.0,5083906.0,6603926.0
1016,tt3498820,2016 Captain America: Civil War,2016,"Action,Adventure,Sci-Fi",7.8,583507,250000000.0,408084349.0,1140069413.0
1017,tt1489889,2016 Central Intelligence,2016,"Action,Comedy,Crime",6.3,138872,50000000.0,127440871.0,217194805.0
1018,tt3406296,2016 Chemical Cut,2016,Drama,5.4,111,1000000.0,0.0,0.0
1019,tt4060866,2016 Code of Honor,2016,"Action,Crime,Thriller",4.2,1961,8000000.0,0.0,0.0
1020,tt4682786,2016 Collateral Beauty,2016,"Drama,Romance",6.8,78764,36000000.0,31016021.0,85309093.0
1021,tt3367294,2016 Compadres,2016,"Action,Comedy,Crime",4.7,876,3000000.0,3127773.0,7445044.0
1022,tt3014866,2016 Criminal,2016,"Action,Crime,Drama",6.3,51666,31500000.0,14708696.0,38771262.0
1023,tt5074352,2016 Dangal,2016,"Action,Biography,Drama",8.5,123638,9500000.0,12391761.0,294654618.0
1024,tt1431045,2016 Deadpool,2016,"Action,Adventure,Comedy",8.0,820847,58000000.0,363070709.0,801025593.0
1025,tt1860357,2016 Deepwater Horizon,2016,"Action,Drama,History",7.1,133303,156000000.0,61433527.0,122603824.0
1026,tt4645330,2016 Denial,2016,"Biography,Drama",6.7,16593,10000000.0,4073448.0,9263940.0
1027,tt1860213,2016 Dirty Grandpa,2016,Comedy,5.9,101393,11500000.0,35593113.0,105078449.0
1028,tt1211837,2016 Doctor Strange,2016,"Action,Adventure,Fantasy",7.5,514510,165000000.0,232641920.0,676404566.0
1029,tt3183660,2016 Fantastic Beasts and Where to Find Them,2016,"Adventure,Family,Fantasy",7.3,365353,180000000.0,234037575.0,802402853.0
1030,tt2671706,2016 Fences,2016,Drama,7.2,86749,24000000.0,57682904.0,64282881.0
1031,tt4667094,2016 Fifty Shades of Black,2016,Comedy,3.5,17189,5000000.0,11686940.0,22113075.0
1032,tt4280822,2016 Fight Valley,2016,"Action,Drama",2.7,494,20000000.0,0.0,0.0
1033,tt2277860,2016 Finding Dory,2016,"Adventure,Animation,Comedy",7.3,213542,200000000.0,486295561.0,1021215193.0
1034,tt4136084,2016 Florence Foster Jenkins,2016,"Biography,Comedy,Drama",6.8,44970,29000000.0,27383770.0,56000339.0
1035,tt1124037,2016 Free State of Jones,2016,"Action,Biography,Drama",6.9,45135,50000000.0,20810036.0,23237252.0
1036,tt1703957,2016 Genius,2016,"Biography,Drama",6.6,15611,17000000.0,1361045.0,7265283.0
1037,tt1289401,2016 Ghostbusters,2016,"Action,Comedy,Fantasy",5.2,186788,144000000.0,128350574.0,229008658.0
1038,tt2404233,2016 Gods of Egypt,2016,"Action,Adventure,Fantasy",5.4,95111,140000000.0,31153464.0,138836756.0
1039,tt2950418,2016 Greater,2016,"Biography,Family,Sport",7.2,3438,9000000.0,2000093.0,2000093.0
1040,tt2119532,2016 Hacksaw Ridge,2016,"Biography,Drama,History",8.1,366904,40000000.0,67209615.0,168904682.0
1041,tt0475290,"2016 Hail, Caesar!",2016,"Comedy,Drama,Music",6.3,111422,22000000.0,30080225.0,64160680.0
1042,tt1781827,2016 Hands of Stone,2016,"Action,Biography,Drama",6.6,12851,20000000.0,4712792.0,5031975.0
1043,tt2582782,2016 Hell or High Water,2016,"Action,Crime,Drama",7.6,176469,12000000.0,27007844.0,37584304.0
1044,tt4846340,2016 Hidden Figures,2016,"Biography,Drama,History",7.8,171131,25000000.0,169607287.0,231771716.0
1045,tt4698684,2016 Hunt for the Wilderpeople,2016,"Adventure,Comedy,Drama",7.9,87532,2500000.0,5205471.0,23845533.0
1046,tt3212232,2016 I Am Wrath,2016,"Action,Crime,Drama",5.4,11198,18000000.0,0.0,309608.0
1047,tt3416828,2016 Ice Age: Collision Course,2016,"Adventure,Animation,Comedy",5.7,48932,105000000.0,64063008.0,402156682.0
1048,tt3216348,2016 Incarnate,2016,"Horror,Thriller",5.3,10217,5000000.0,4799774.0,9371036.0
1049,tt1628841,2016 Independence Day: Resurgence,2016,"Action,Adventure,Sci-Fi",5.2,155344,165000000.0,103144286.0,384169424.0
1050,tt3393786,2016 Jack Reacher: Never Go Back,2016,"Action,Thriller",6.1,121892,60000000.0,58697076.0,159946489.0
1051,tt1619029,2016 Jackie,2016,"Biography,Drama,History",6.7,66008,9000000.0,13960394.0,36588512.0
1052,tt4196776,2016 Jason Bourne,2016,"Action,Thriller",6.6,190596,120000000.0,162192920.0,416168316.0
1053,tt4139124,2016 Keanu,2016,"Action,Comedy,Crime",6.3,41560,15000000.0,20591853.0,20688141.0
1054,tt4669186,2016 Kevin Hart: What Now?,2016,"Comedy,Documentary",5.9,8134,10000000.0,23591043.0,23591043.0
1055,tt4254584,2016 Kicks,2016,"Adventure,Drama",6.3,3789,10000000.0,150191.0,150191.0
1056,tt4302938,2016 Kubo and the Two Strings,2016,"Action,Adventure,Animation",7.8,105578,55000000.0,48023088.0,77548122.0
1057,tt2267968,2016 Kung Fu Panda 3,2016,"Action,Adventure,Animation",7.1,116166,140000000.0,143528619.0,517599142.0
1058,tt3783958,2016 La La Land,2016,"Comedy,Drama,Music",8.0,436070,20000000.0,151101803.0,426351163.0
1059,tt3741834,2016 Lion,2016,"Biography,Drama",8.1,181601,12000000.0,51739495.0,149570720.0
1060,tt2361317,2016 Live by Night,2016,"Action,Crime,Drama",6.4,47243,65000000.0,10378555.0,21774432.0
1061,tt3300542,2016 London Has Fallen,2016,"Action,Thriller",5.9,124757,60000000.0,62524260.0,195194085.0
1062,tt4034228,2016 Manchester by the Sea,2016,Drama,7.8,214557,8500000.0,47695371.0,77733867.0
1063,tt1472584,2016 Max Steel,2016,"Action,Adventure,Family",4.6,16788,10000000.0,3818664.0,4563080.0
1064,tt2674426,2016 Me Before You,2016,"Drama,Romance",7.4,174567,20000000.0,56245075.0,208265198.0
1065,tt3522806,2016 Mechanic: Resurrection,2016,"Action,Adventure,Thriller",5.7,67275,40000000.0,21218403.0,109738840.0
1066,tt4191580,2016 Meet the Blacks,2016,"Comedy,Horror",5.9,34669,900000.0,9097072.0,9097072.0
1067,tt4981636,2016 Middle School: The Worst Years of My Life,2016,"Comedy,Family",6.1,6413,8500000.0,20007149.0,23311293.0
1068,tt2649554,2016 Midnight Special,2016,"Action,Drama,Mystery",6.6,67921,18000000.0,3712282.0,7680250.0
1069,tt2823054,2016 Mike and Dave Need Wedding Dates,2016,"Adventure,Comedy,Romance",6.0,74849,33000000.0,46009673.0,75898100.0
1070,tt4257926,2016 Miracles from Heaven,2016,"Biography,Drama,Family",7.1,17734,13000000.0,61705123.0,73798736.0
1071,tt3658772,2016 Misconduct,2016,"Crime,Drama,Mystery",5.3,13550,11000000.0,0.0,2352511.0
1072,tt4540710,2016 Miss Sloane,2016,"Drama,Thriller",7.5,52788,18000000.0,3500605.0,7719630.0
1073,tt3521164,2016 Moana,2016,"Adventure,Animation,Comedy",7.6,224253,150000000.0,248757044.0,637517365.0
1074,tt2241351,2016 Money Monster,2016,"Crime,Drama,Thriller",6.5,86607,27000000.0,41012075.0,93466095.0
1075,tt4975722,2016 Moonlight,2016,Drama,7.4,227964,1500000.0,27854931.0,65245512.0
1076,tt3760922,2016 My Big Fat Greek Wedding 2,2016,"Comedy,Romance",6.0,25933,18000000.0,59689605.0,92096558.0
1077,tt4438848,2016 Neighbors 2: Sorority Rising,2016,Comedy,5.7,102793,35000000.0,55340730.0,108757621.0
1078,tt4550098,2016 Nocturnal Animals,2016,"Drama,Thriller",7.5,205240,22500000.0,10663357.0,32398681.0
1079,tt1594972,2016 Norm of the North,2016,"Adventure,Animation,Comedy",3.6,7951,18000000.0,17062499.0,30535660.0
1080,tt3110958,2016 Now You See Me 2,2016,"Action,Adventure,Comedy",6.5,216219,90000000.0,65075540.0,328325007.0
1081,tt1711525,2016 Office Christmas Party,2016,Comedy,5.8,59253,45000000.0,54767494.0,91323299.0
1082,tt4361050,2016 Ouija: Origin of Evil,2016,"Drama,Horror,Mystery",6.1,47099,9000000.0,35144505.0,81831866.0
1083,tt1355644,2016 Passengers,2016,"Drama,Romance,Sci-Fi",7.0,311083,110000000.0,100014699.0,302239672.0
1084,tt5247022,2016 Paterson,2016,"Comedy,Drama,Romance",7.4,55285,5000000.0,2141423.0,10727536.0
1085,tt4572514,2016 Patriots Day,2016,"Action,Crime,Drama",7.4,76204,40000000.0,31886361.0,52837989.0
1086,tt3960412,2016 Popstar: Never Stop Never Stopping,2016,"Comedy,Music",6.7,47278,20000000.0,9496130.0,9537120.0
1087,tt1374989,2016 Pride and Prejudice and Zombies,2016,"Action,Comedy,Horror",5.8,46187,28000000.0,10907291.0,16638300.0
1088,tt4341582,2016 Queen of Katwe,2016,"Biography,Drama,Sport",7.4,13039,15000000.0,8874389.0,10055481.0
1089,tt2869728,2016 Ride Along 2,2016,"Action,Comedy,Crime",5.9,48688,40000000.0,90862685.0,124827316.0
1090,tt3748528,2016 Rogue One: A Star Wars Story,2016,"Action,Adventure,Sci-Fi",7.8,478592,200000000.0,532177324.0,1049102856.0
1091,tt1700841,2016 Sausage Party,2016,"Adventure,Animation,Comedy",6.2,159111,19000000.0,97670358.0,141344255.0
1092,tt2582500,2016 Shut In,2016,"Drama,Mystery,Thriller",4.7,11030,10000000.0,6900335.0,11360665.0
1093,tt0490215,2016 Silence,2016,"Adventure,Drama,History",7.2,85242,46500000.0,7100177.0,23726626.0
1094,tt3470600,2016 Sing,2016,"Animation,Comedy,Family",7.1,115951,75000000.0,270329045.0,634454789.0
1095,tt3774114,2016 Snowden,2016,"Biography,Drama,Thriller",7.3,119149,50000000.0,21587519.0,35380918.0
1096,tt2660888,2016 Star Trek Beyond,2016,"Action,Adventure,Sci-Fi",7.1,209844,185000000.0,158848340.0,335802233.0
1097,tt4624424,2016 Storks,2016,"Adventure,Animation,Comedy",6.8,50448,70000000.0,72679278.0,183353431.0
1098,tt1386697,2016 Suicide Squad,2016,"Action,Adventure,Fantasy",6.0,533039,175000000.0,325100054.0,746059887.0
1099,tt3263904,2016 Sully,2016,"Biography,Drama",7.5,202718,60000000.0,125070033.0,238524556.0
1100,tt4034354,2016 Swiss Army Man,2016,"Adventure,Comedy,Drama",7.0,91736,3000000.0,4210454.0,5837111.0
1101,tt3949660,2016 Teenage Mutant Ninja Turtles: Out of the Shadows,2016,"Action,Adventure,Comedy",6.0,77234,135000000.0,82051601.0,245328374.0
1102,tt2304933,2016 The 5th Wave,2016,"Action,Adventure,Drama",5.2,90788,38000000.0,34912982.0,111336398.0
1103,tt2140479,2016 The Accountant,2016,"Action,Crime,Drama",7.3,233022,40000000.0,86260045.0,152962083.0
1104,tt1985949,2016 The Angry Birds Movie,2016,"Action,Animation,Comedy",6.3,69624,73000000.0,107509366.0,352327887.0
1105,tt3691740,2016 The BFG,2016,"Adventure,Family,Fantasy",6.4,69340,140000000.0,55483770.0,199646680.0
1106,tt4196450,2016 The Birth of a Nation,2016,"Biography,Drama,History",6.4,18442,10000000.0,15861566.0,16891011.0
1107,tt2702724,2016 The Boss,2016,Comedy,5.4,39096,29000000.0,63077560.0,78652207.0
1108,tt3253232,2016 The Bounce Back,2016,"Comedy,Romance",5.0,492,3000000.0,321910.0,421404.0
1109,tt3381008,2016 The Brothers Grimsby,2016,"Action,Adventure,Comedy",6.2,82123,35000000.0,6864016.0,28720470.0
1110,tt1878841,2016 The Darkness,2016,"Horror,Thriller",4.4,12435,4000000.0,10753574.0,10898293.0
1111,tt2364897,2016 The Disappointments Room,2016,"Drama,Horror,Thriller",3.9,8167,15000000.0,2423467.0,3503761.0
1112,tt4063178,2016 The Dog Lover,2016,Drama,5.6,620,2000000.0,0.0,0.0
1113,tt1878870,2016 The Edge of Seventeen,2016,"Comedy,Drama",7.3,87602,9000000.0,14431633.0,19096003.0
1114,tt2025690,2016 The Finest Hours,2016,"Action,Drama,History",6.8,55981,70000000.0,27569558.0,49252761.0
1115,tt0443533,2016 The History of Love,2016,"Drama,Romance,War",6.3,1024,20000000.0,0.0,476624.0
1116,tt1355631,2016 The Infiltrator,2016,"Biography,Crime,Drama",7.0,61547,47500000.0,15436808.0,20718104.0
1117,tt0918940,2016 The Legend of Tarzan,2016,"Action,Adventure,Drama",6.3,150154,180000000.0,126643061.0,348902025.0
1118,tt2547584,2016 The Light Between Oceans,2016,"Drama,Romance",7.2,46247,20000000.0,12545979.0,22281732.0
1119,tt2404435,2016 The Magnificent Seven,2016,"Action,Adventure,Western",6.9,168514,90000000.0,93432655.0,162525156.0
1120,tt3103166,2016 The Masked Saint,2016,"Action,Biography,Crime",4.6,559,3500000.0,182695.0,182695.0
1121,tt1974419,2016 The Neon Demon,2016,"Horror,Thriller",6.2,72359,7500000.0,1333124.0,3559803.0
1122,tt3799694,2016 The Nice Guys,2016,"Action,Comedy,Crime",7.4,240337,50000000.0,36261763.0,59596747.0
1123,tt4871980,2016 The Perfect Match,2016,"Comedy,Romance",4.9,3052,5000000.0,9669521.0,10182050.0
1124,tt4094724,2016 The Purge: Election Year,2016,"Action,Horror,Sci-Fi",6.0,80254,10000000.0,79042440.0,118514727.0
1125,tt2709768,2016 The Secret Life of Pets,2016,"Adventure,Animation,Comedy",6.5,161997,75000000.0,368384330.0,886750534.0
1126,tt4052882,2016 The Shallows,2016,"Drama,Horror,Thriller",6.3,106927,13000000.0,55121623.0,118763442.0
1127,tt1002563,2016 The Young Messiah,2016,"Drama,Fantasy",5.6,2882,16800000.0,6469813.0,7313697.0
1128,tt1712261,2016 Triple 9,2016,"Crime,Thriller",6.3,60369,20000000.0,12639297.0,25943792.0
1129,tt1679335,2016 Trolls,2016,"Adventure,Animation,Comedy",6.5,63295,125000000.0,153707064.0,344150134.0
1130,tt2032572,2016 USS Indianapolis: Men of Courage,2016,"Action,Drama,History",5.2,9453,40000000.0,0.0,1663785.0
1131,tt2005151,2016 War Dogs,2016,"Comedy,Crime,Drama",7.1,154029,50000000.0,43034523.0,86234503.0
1132,tt0803096,2016 Warcraft,2016,"Action,Adventure,Fantasy",6.9,225557,160000000.0,47225655.0,425522281.0
1133,tt1389139,2016 When the Bough Breaks,2016,"Crime,Drama,Horror",5.1,4729,10000000.0,29747603.0,30768449.0
1134,tt3553442,2016 Whiskey Tango Foxtrot,2016,"Biography,Comedy,Drama",6.6,46265,35000000.0,23083334.0,25350747.0
1135,tt4501244,2016 Why Him?,2016,Comedy,6.2,89628,38000000.0,60323786.0,117425156.0
1136,tt3385516,2016 X-Men: Apocalypse,2016,"Action,Adventure,Sci-Fi",7.0,356556,178000000.0,155442489.0,542537546.0
1137,tt3838992,2016 Yoga Hosers,2016,"Action,Comedy,Fantasy",4.3,10483,5000000.0,0.0,22958.0
1138,tt1608290,2016 Zoolander 2,2016,Comedy,4.7,59914,50000000.0,28848693.0,55348693.0
1139,tt2948356,2016 Zootopia,2016,"Adventure,Animation,Comedy",8.0,383446,150000000.0,341268248.0,1019429616.0
1140,tt6359956,2017 A Bad Moms Christmas,2017,"Adventure,Comedy",5.5,33056,28000000.0,72110659.0,127710550.0
1141,tt6265828,2017 A Ghost Story,2017,"Drama,Fantasy,Romance",6.8,46280,100000.0,1594798.0,2769782.0
1142,tt2316204,2017 Alien: Covenant,2017,"Horror,Sci-Fi,Thriller",6.4,226920,97000000.0,74262031.0,238521247.0
1143,tt1666185,2017 All Eyez on Me,2017,"Biography,Drama,Music",5.8,18541,45000000.0,44922302.0,54876855.0
1144,tt4663548,2017 All Saints,2017,Drama,6.0,1220,2000000.0,5802208.0,5941994.0
1145,tt1961175,2017 American Assassin,2017,"Action,Thriller",6.2,57793,63000000.0,36249674.0,68310140.0
1146,tt3532216,2017 American Made,2017,"Action,Biography,Comedy",7.2,131043,50000000.0,51342000.0,135569212.0
1147,tt5140878,2017 Annabelle: Creation,2017,"Horror,Mystery,Thriller",6.5,90402,15000000.0,102092201.0,305384865.0
1148,tt2406566,2017 Atomic Blonde,2017,"Action,Mystery,Thriller",6.7,150407,30000000.0,51573925.0,98345423.0
1149,tt4849438,2017 Baahubali 2: The Conclusion,2017,"Action,Drama",8.3,65656,30000000.0,18985794.0,263502914.0
1150,tt3890160,2017 Baby Driver,2017,"Action,Crime,Drama",7.6,363977,34000000.0,107825862.0,228104185.0
1151,tt4622512,2017 Battle of the Sexes,2017,"Biography,Comedy,Drama",6.7,43245,25000000.0,12638526.0,18445379.0
1152,tt1469304,2017 Baywatch,2017,"Action,Comedy,Crime",5.6,137528,60000000.0,58060186.0,175863783.0
1153,tt1691916,2017 Before I Fall,2017,"Drama,Fantasy,Mystery",6.4,39282,5000000.0,12241072.0,18945682.0
1154,tt3182620,2017 Bitter Harvest,2017,"Drama,Romance,War",6.1,3057,21000000.0,557241.0,606162.0
1155,tt1856101,2017 Blade Runner 2049,2017,"Drama,Mystery,Sci-Fi",8.0,376241,185000000.0,92054159.0,259357408.0
1156,tt5519340,2017 Bright,2017,"Action,Crime,Fantasy",6.4,147834,90000000.0,0.0,0.0
1157,tt2091256,2017 Captain Underpants: The First Epic Movie,2017,"Action,Animation,Comedy",6.2,21903,38000000.0,73921000.0,126577874.0
1158,tt3606752,2017 Cars 3,2017,"Adventure,Animation,Comedy",6.8,59408,175000000.0,152901115.0,383541369.0
1159,tt2674454,2017 Churchill,2017,"Biography,Drama,History",6.3,12047,10000000.0,1279681.0,7582196.0
1160,tt2380307,2017 Coco,2017,"Adventure,Animation,Comedy",8.4,277194,175000000.0,209726015.0,798008101.0
1161,tt3702088,2017 Daisy Winters,2017,Drama,6.8,68,4500000.0,0.0,0.0
1162,tt4555426,2017 Darkest Hour,2017,"Biography,Drama,History",7.4,136546,30000000.0,56443120.0,150807172.0
1163,tt3469046,2017 Despicable Me 3,2017,"Adventure,Animation,Comedy",6.3,92580,75000000.0,264624300.0,1034727750.0
1164,tt6003368,2017 Diary of a Wimpy Kid: The Long Haul,2017,"Comedy,Family",4.4,5635,22000000.0,20738724.0,35609577.0
1165,tt1389072,2017 Downsizing,2017,"Drama,Sci-Fi",5.7,74815,68000000.0,24449754.0,54462971.0
1166,tt5013056,2017 Dunkirk,2017,"Action,Drama,History",7.9,466580,150000000.0,190068280.0,499837368.0
1167,tt4393036,2017 Emily,2017,Drama,6.8,13,27000.0,3547.0,3547.0
1168,tt5001718,"2017 Everything, Everything",2017,"Drama,Romance",6.4,26811,10000000.0,34121140.0,61603136.0
1169,tt1966359,2017 Father Figures,2017,"Adventure,Comedy,Drama",5.5,14373,25000000.0,17501244.0,21038441.0
1170,tt3411444,2017 Ferdinand,2017,"Adventure,Animation,Comedy",6.7,40229,111000000.0,84410380.0,289847930.0
1171,tt4465564,2017 Fifty Shades Darker,2017,"Drama,Romance",4.6,81706,55000000.0,114434010.0,381398492.0
1172,tt3401882,2017 Fist Fight,2017,Comedy,5.6,35136,25000000.0,32187017.0,40286416.0
1173,tt2039338,2017 Flatliners,2017,"Drama,Horror,Mystery",5.2,33752,20000000.0,16883115.0,45173738.0
1174,tt1981128,2017 Geostorm,2017,"Action,Sci-Fi,Thriller",5.3,78287,100000000.0,33700160.0,220796009.0
